credit_utilization,open_accounts,missed_payments,monthly_rent,active_subscriptions,race,credit_score
51.58288899436976,5,1,9259.552518540508,3,A,549.2485928827361
52.805454583405705,4,0,5273.21028776171,2,C,617.3035879853015
44.58095333043777,9,1,12557.134083102717,3,A,604.6781615294926
17.854926309042746,4,0,7781.452154266555,0,A,696.2493681453154
59.50147298451644,1,0,13304.759831609961,1,C,563.3926692184943
17.80481910471968,11,1,7691.363004723704,3,B,671.4971559024116
39.5395319785855,8,2,5000.0,4,B,553.557978587007
23.685862249709633,7,1,5000.0,1,B,651.3155570305486
34.03792480110511,6,2,14336.169890122776,4,C,587.9142206439325
39.93143615455221,3,1,13580.377360074222,4,B,587.253595082321
39.8203582317541,5,1,5000.0,5,B,574.3342887632866
41.32881131352927,6,0,16260.899271565597,3,B,638.1382271991818
59.20566903587971,3,1,13533.061191242274,0,A,579.9936671861212
41.803014522709695,5,0,5901.089840952337,3,B,641.701869015651
31.33765047064027,8,1,7792.942427204181,1,C,687.4680196257306
49.46130752432536,6,0,5000.0,4,A,630.470086955313
52.84205733386961,7,0,5707.975361252135,2,B,595.347952183998
16.585882772945112,4,1,7290.143305378692,4,C,641.2473172623472
43.96100104774787,3,1,9458.364216004904,2,A,627.2525359342756
45.517591134663476,8,0,7647.356192389656,2,A,632.0979679703398
30.53654744960012,1,1,8685.190102851093,3,A,629.1932804094929
55.635602199674295,5,1,5000.0,2,C,582.6920370741099
32.74916619451209,6,0,9527.374709483653,2,B,623.6915280011204
36.88364680207314,5,0,18799.305842893995,2,C,698.424251879184
32.40392263574196,5,2,10094.266568666366,2,B,624.5943130940608
35.23368571372201,5,0,8241.633175831359,1,B,664.5432933938293
18.55587369657197,5,2,5595.4689310203685,1,A,649.3174507627764
13.399236761085584,6,0,6780.090351056657,0,C,723.9285126742816
58.917575948374584,5,1,5000.0,3,C,546.8410013665384
22.295579775225082,5,1,5000.0,2,C,665.8657932803546
20.129114758155392,8,0,7824.137415219407,3,C,683.3367328566709
5.0,3,1,10691.534565624323,2,A,648.3828464823998
25.415573784657465,5,1,5282.581190790323,4,B,605.9310033829686
15.153653098887522,3,1,14733.491280690705,3,A,604.874297629653
59.630227402045534,3,0,6121.611113834888,3,C,563.4767820151483
50.14725634013951,7,0,7746.830135070205,0,B,616.2058453693614
24.677744822334144,4,0,13000.45603828643,0,B,665.9848290817209
68.78653708016463,4,1,6928.932676540434,7,C,463.3903774979955
49.72648230487391,2,1,11089.902573998803,3,A,522.935908376534
30.127529247370664,6,0,10789.524510131267,2,C,715.1344468314797
5.0,3,0,5785.065643871922,3,B,691.8414708403444
69.36413858886112,7,0,5863.332475078791,3,B,567.9093805583703
14.15641299854606,7,0,14930.875899214345,0,A,711.1580589855279
10.319018795646622,8,0,15677.376431118179,3,C,727.343433173997
50.338556480144604,6,1,11078.578998607156,0,C,613.72728426061
71.5962860950891,7,2,5250.786493297181,2,B,521.2141023805412
55.764092277657774,4,0,12509.436929070893,0,B,622.5710436880152
43.45863680078539,7,0,7051.266237892744,0,B,672.0020753922347
43.92131512497929,2,1,5000.0,2,A,524.4810198838803
47.80123338170461,5,1,5893.7761004549775,2,A,593.064494027471
46.383928846801474,3,0,7245.505492804047,2,C,616.9923151899646
39.21787135954064,7,3,13950.556719712333,3,A,565.982034130133
36.56301655927814,5,0,5424.805493850598,1,B,612.372605264589
34.06110308150716,7,0,5000.0,1,A,660.1705476941914
23.690531166999858,9,2,6365.337340935453,1,B,653.9434830591773
30.78987384699839,6,0,7623.983771255908,3,B,660.4660218521457
9.605647787069218,5,0,11344.77416374055,2,A,726.9009852951061
33.52490559807875,7,2,10777.457439250622,3,A,632.0529744777082
20.171133392736238,1,1,5000.0,4,C,602.3937737381196
18.446160241763433,3,0,6782.440284952822,1,A,685.3547282525225
37.698412267302174,3,1,8620.968499192983,6,B,567.3862418608167
55.88003429516899,11,1,5243.800069524773,0,B,654.7256718602832
48.774749090034696,4,0,5485.026240282455,0,C,643.2459500854874
11.442490945652338,2,1,11073.284283578516,4,B,655.3158139531831
20.155577951444936,5,0,11402.505482154445,2,B,676.9605116052968
49.111567819823236,7,0,7416.011732613576,2,A,659.943911476491
20.262689096925357,2,0,9906.717125782508,1,A,681.7843723717775
31.63050275004463,5,1,10214.807552895329,2,B,620.8468398375796
43.25078148536828,2,1,5000.0,2,C,583.7846342896506
20.474833177045472,1,1,5000.0,1,B,614.9492162313189
36.580632592189396,6,0,6656.6750891435695,4,C,645.104889394856
14.989617576226934,4,1,5730.193661780967,1,B,673.6678073535437
25.97948534073179,7,0,6012.907872225047,4,B,661.1073032031048
39.79672901213806,7,0,7726.6869478686085,6,B,592.1404524726286
11.10509399702496,6,0,7740.062604147793,2,B,720.764337061773
41.607121069405984,6,0,5000.0,2,B,644.325457463151
34.70543301609978,6,0,8499.824402908625,4,A,605.9871624245
43.28734931625722,7,0,7144.017774165486,2,C,658.4419813435734
38.358712010969924,4,0,9070.75246993854,0,B,642.4765087800764
55.46210644960766,9,3,5881.295148490308,2,A,527.3995075030228
36.87836753971861,4,2,5897.539507711613,3,C,589.6616071486576
28.558916883121206,6,1,6665.697528926849,2,C,620.5328206927466
36.83446254548426,7,1,13825.704344536196,0,C,610.6373646519745
43.14947043554582,4,1,6578.760221015223,2,C,600.3329098073674
35.732901054885566,6,2,14120.962237671041,1,C,594.144174725214
35.608875368058236,2,4,13207.643239760773,3,B,525.3431628378078
24.470124682898668,6,0,6841.83590500329,3,A,704.8159203988301
25.056486236735775,4,0,6275.94417450275,3,C,681.0363255011688
13.960920923004597,3,2,6386.286423882543,1,C,628.299191311647
61.24365114780409,3,1,7539.918120062236,1,A,554.7273702824145
16.342051469130723,5,1,6127.714035522663,1,C,622.4926337754295
24.606422033061392,3,0,11706.000204388807,3,A,624.9375517932211
24.223891016462037,4,0,5867.275475520822,3,A,680.5414959604091
48.42386565416662,3,0,12475.449223964653,2,B,633.3932551214082
30.575754825619583,6,1,5083.486506742927,1,C,692.5106735692343
53.71613109010601,9,0,5000.0,2,B,611.5828963175551
24.897640636341972,5,1,5000.0,1,A,647.4906079540084
39.18491243335703,6,1,6184.655482255209,3,B,580.9839142914516
22.46979420110364,4,0,5411.125024053992,3,B,658.3822410484332
67.17723691660082,3,2,5290.284317518933,0,B,557.2517324855319
17.186023714557308,9,1,13246.720035332317,0,C,723.144809653926
39.64731065340541,3,1,5620.866831122889,3,B,575.5275029295707
44.50665321398148,9,0,5000.0,1,B,659.9565301797494
41.20698646177247,4,1,10746.896027888906,4,B,551.8463706070321
32.220685116834375,8,2,15804.24181010369,1,B,615.8557271313488
33.05268950399861,3,0,10146.96852967013,1,A,656.6659086588436
35.657172079686646,3,1,5796.072691750412,0,A,654.8919080471247
32.79496997557267,5,0,8829.015741072884,1,C,660.7853428617378
49.45818675192365,8,3,5422.657016489725,1,C,611.369031911069
68.15784502387027,3,0,5000.0,1,A,601.5866123448122
26.637623224882496,4,2,7340.721974016602,5,A,606.5144370111767
14.452955306313829,8,1,7875.487755183812,1,C,697.766128914907
33.67576927473118,3,0,7321.768326614675,2,C,633.8407140318295
73.69564006481477,3,1,18691.626909109822,3,B,492.70353836600236
22.944881480454036,2,1,8278.326381266766,1,C,628.4167493548479
59.58675208166101,7,0,13093.484980420977,0,B,576.9680390999616
60.16551221114661,2,2,24734.177251044686,0,B,524.6761714863973
26.69617637438008,6,0,6394.72366803243,1,A,687.1022480327665
43.53474618777913,5,0,8728.005463250141,2,B,629.7055267445011
59.42594934692807,6,0,12191.408780701182,1,A,651.9119502106871
29.313083885187694,2,1,8613.025204199042,3,A,570.0095922836854
31.946294598464572,10,1,7054.667548829483,2,C,711.8743651323633
26.274786290770344,3,3,26154.158355838907,3,B,586.507962217253
19.778649039606996,6,0,14752.59203856712,2,A,707.7402352462226
25.260836824009893,5,2,5000.0,1,C,663.4855746260059
16.64089599856615,7,1,15973.276321978597,4,B,681.5372981150057
35.51125202388839,6,0,18036.804508484936,0,A,604.1375667167945
23.450401534120378,7,0,14730.513011644522,2,A,741.7328867843693
38.50678867686121,4,2,11793.8275402924,1,B,579.9256807729016
11.66156530694559,7,1,17596.870744952023,2,C,679.4174037878281
39.96320348321686,2,0,12598.25288255915,1,C,648.2304590445191
47.50293442413387,6,0,10822.27517361518,2,B,604.8908188810124
5.093965361428169,7,1,8665.242175448922,1,B,721.1542737614485
40.61084854771358,5,1,5000.0,3,B,547.3846493052661
53.41503488709938,4,1,5000.0,3,B,562.4581726403597
16.855384719631918,5,0,11926.015603518732,1,B,706.800684439478
60.088585802565554,2,0,11819.747509360119,2,A,552.0608978989312
41.28528514049068,8,1,7931.863583433786,1,B,613.4471892183981
24.424822163623865,5,1,5279.925818849477,2,A,667.7290109174367
34.16346383513441,6,1,5000.0,2,A,628.4467111236579
43.374903687825835,5,3,6760.849468799053,2,C,534.8137655374687
36.14008087118617,6,0,11509.598342990275,3,C,658.861089642668
43.08133988669554,8,1,24814.874372631188,2,B,612.9479927507209
21.189896103809506,7,0,8004.381420196997,1,B,653.0045473825772
37.54041236054117,1,1,9356.981435397794,0,A,563.753709967572
13.794282546425297,4,0,14228.071875296584,1,A,696.5668964719438
33.33160907976949,7,0,7848.598578451793,3,C,648.6790586158052
21.441385378028155,7,0,9743.679589480844,1,A,691.6228454893791
23.967050861153503,2,3,12221.986326666118,2,B,586.1037622960234
53.54139762815656,3,1,14058.93437304036,4,C,503.29498923963274
51.369651808914035,9,1,8325.420053298658,1,A,635.3360762713946
44.137071813607655,7,1,6372.227251741531,3,C,588.0044269970227
18.615308529911314,8,1,8973.680255783525,1,A,688.5864460834658
30.25387325457797,4,2,5000.0,4,B,600.8502119858651
53.19646549968775,2,1,9384.859943882791,1,A,605.0511972544887
37.12575370459857,6,0,12499.498782596569,5,A,603.8319274445565
69.78994309972542,2,0,18941.66863358115,3,A,571.4152414188251
40.89976759091558,4,1,12865.738373033,2,A,618.9566602065171
37.880736747350475,9,0,5000.0,1,A,669.7797364632589
30.36325303696248,4,2,16250.664345011506,3,C,610.3298012622818
37.00311357173423,3,0,16873.0787334543,0,A,637.1493996118294
32.712952454291845,4,1,5113.719646596312,2,A,590.8172479497375
45.621630150328855,2,0,6632.18615139817,4,C,612.6365162401291
49.35053475191876,7,0,16639.49279369673,3,B,620.5280333628607
23.21015809238076,7,0,8331.34695399538,2,C,731.0082610781518
15.03150569663333,2,0,6040.435636866634,1,C,714.5273271550179
7.456919403450551,4,1,5565.104652370364,4,A,626.6172657191702
42.619869903688155,4,2,30251.342465876405,4,A,611.6196346773959
18.449500907391897,5,0,12012.92747681949,3,C,673.8716019105813
5.0,6,0,7049.408641955295,3,A,722.8905448563094
40.82867906796446,6,0,16552.819366073625,1,C,662.9879317619487
72.39499276149186,8,0,7745.628302063722,3,A,552.8280344783878
34.9089363269016,4,0,14849.254256391538,1,C,642.4222929938433
47.57736161677463,1,0,10835.859230061626,1,C,630.9103158123052
36.22744037821347,4,0,6840.93094989043,3,C,635.8327908614192
33.51665520213286,6,1,10395.731894157818,1,A,609.4993086141908
48.786147244816526,3,0,10607.977979143903,3,C,620.0861591945376
30.64588183717023,4,0,12093.358175260446,1,A,629.8771946817471
39.010884711078546,1,0,18291.789968249224,2,A,639.8506502956947
39.8254670929402,7,1,24487.510530564952,2,B,673.5354814814574
24.97864319535427,2,0,9952.424666388843,0,C,639.2711667239828
49.88063524304784,9,2,5000.0,2,A,618.3559660518538
32.37560364956887,6,0,12560.67841153415,1,C,694.4657936223095
23.66382260760733,5,2,7112.584820859402,2,C,665.7343389040789
43.047647653556055,10,1,5000.0,2,B,607.3285111260584
21.52298027313444,7,0,11445.4496293476,0,C,675.6774397417621
35.42271736053692,5,1,10094.05094546603,0,B,622.6869682209765
34.86321505033695,4,0,5416.6304692802805,3,A,601.9830510459186
51.28843348747367,11,1,5000.0,5,A,669.3993625590101
42.12047349319929,4,0,16283.560863163217,2,C,630.5597313004532
34.624595618822845,3,0,10436.646517712014,0,A,653.2358753618909
47.266494488004305,1,0,5456.210681103459,1,B,639.2012341924556
55.8531132352597,7,4,11285.481041913226,0,C,518.6021957729862
43.36715459527793,5,2,6567.512398760815,0,C,605.3174590818834
35.15528929765071,7,0,10640.08293228379,3,B,615.0176228059038
15.322456514747607,5,1,9480.946520320049,0,C,674.1284488490928
19.02329505386941,2,1,5000.0,3,B,669.5756145767398
30.421629434679986,5,1,8553.902204681217,4,A,648.9134326215203
25.857316967610753,9,2,7455.619672236715,1,C,664.5238388970996
32.19543045521831,11,0,5596.172447329077,3,A,681.7432733322787
35.849748873456605,6,1,5000.0,3,A,618.8201827483333
42.94539131535096,6,0,7268.04035208772,2,A,647.2275080194004
33.94251832911363,3,0,6792.886972710691,2,B,587.1535082983829
42.297524657393026,8,1,11222.826533612866,3,B,662.5492992612376
35.9671162221518,3,0,7535.796014046269,3,B,583.4683671241114
5.3680015046919305,8,1,8470.051997127239,0,C,695.005987750785
20.909969092718686,7,0,9543.185293386521,2,A,642.6156499679222
32.83868666417577,6,0,6425.590215463482,4,B,659.1933342916471
16.854578857383387,6,0,5000.0,3,B,732.8546088529642
43.998930949943066,3,3,24507.107712450095,1,B,523.5329417662674
57.96126248515546,7,1,7794.26192401576,2,A,570.3494447387263
53.28142777545975,4,1,7295.411811623011,0,A,576.4116426195325
31.79835693604688,4,0,16427.893789219943,4,B,616.5415951164754
57.36089205274928,10,0,20817.818897532998,2,B,636.4876943660474
37.23001185803167,6,0,16694.761387902105,1,A,657.9388796339153
29.943710433229406,2,1,6666.38240321742,2,B,633.1122482606193
25.798960046885902,4,1,9639.626972196402,4,A,619.50393382689
30.462954702678076,3,2,10853.794321103369,1,A,566.3245457026884
29.177347721881567,9,0,24795.489029948923,3,A,722.5170751806784
37.55624333563232,6,0,9997.75382305792,3,C,676.7955071733766
37.40860971574797,3,0,10222.069032909807,0,C,631.4379162284697
35.04569030230122,7,0,5000.0,2,B,681.2076331397991
41.55407254619525,5,0,5000.0,4,A,643.8114050717458
52.85969412179512,7,0,15949.694849847407,2,C,624.9322986665678
49.24331203161986,7,1,9632.605587086917,2,A,594.2650698541902
12.726530473251447,2,0,10133.888965781896,2,C,714.1557939713196
5.0,7,0,13860.516383735108,2,B,728.8402736559739
49.01479866858911,3,0,12408.700912988563,3,A,626.149661769726
14.496819523768684,7,1,11624.801871535803,4,C,728.5563186942949
31.628518971609747,5,2,11136.264623778763,1,B,635.8857733946616
17.448304609109606,8,1,8684.928841682424,1,C,653.9052509772417
7.970293436299705,3,1,8996.190147035695,1,C,654.3807357602775
43.12194092307182,7,2,12810.510234797122,0,B,589.3482080448844
46.387327404539704,4,1,5068.487439806359,1,A,607.7123436830522
26.352343989099207,3,0,5000.0,0,A,615.6851814599274
5.0,3,0,8440.93596987943,0,B,715.2695317442945
26.806333276212758,2,0,8730.40012367239,1,B,634.2403920479629
40.877060081038195,9,0,11640.315966249822,2,B,608.0916297949079
12.816326468388072,10,3,7250.678892007738,4,B,637.8867366735864
37.750398796687335,7,0,5491.976612495824,2,B,617.1625823517402
34.77035226240507,7,2,10947.632434156432,3,C,583.1147713955435
43.689372494016325,4,1,15887.635349933686,1,A,627.866220359866
36.7937055262123,4,1,9725.624184728102,4,B,590.6169896099955
20.403965886776668,5,2,5000.0,1,A,663.3967010432038
52.94857252496737,3,1,9300.051909565102,0,A,605.9524016062243
32.62205640459545,7,0,5000.0,2,A,692.6430974705657
34.590431907351025,4,1,7938.342471038412,3,A,639.1156697486635
21.00098061390206,4,1,5000.0,5,C,610.4248624922772
28.350766232127345,4,1,6535.05360961761,2,A,622.1274038478448
21.727959289596487,8,0,10462.218916224529,3,A,664.6297642222088
32.405809101148655,5,1,7025.381198487857,2,B,635.9359076847712
60.67562720213515,3,1,14391.093536145383,2,C,557.2706810306287
14.421482856029655,11,1,9041.095848248298,2,C,682.3358265161244
10.796579031848882,7,1,5000.0,5,A,666.0479775562713
57.06755491240413,5,1,12712.414581400517,1,C,607.2754038007455
31.860144842722008,6,1,11437.091088170026,1,C,636.9504222555519
24.96390892010125,2,0,15319.952503480938,5,A,631.2706122115915
50.59857031094115,1,1,11554.92007402345,2,C,570.3256138246448
25.915766903947038,3,2,10249.092423666218,1,A,625.9508713263318
62.39014570320404,5,1,5000.0,1,C,581.8870375057215
45.16888807008904,7,0,12168.372055514925,2,B,631.4439534957426
27.68132887781446,3,1,7530.998732536442,3,A,559.7821939468872
67.35962319898255,4,0,12125.072584680145,0,B,571.3098006154094
25.914276154949924,2,1,24712.604020212235,3,C,611.1095520695876
46.13143058013961,5,2,14814.751884821115,3,B,602.2736145074384
39.48938870609738,2,1,9344.330336889663,3,B,554.9808877922069
54.52611934098197,5,1,8405.738752223888,2,C,615.9752324972113
58.42266795090279,7,0,6575.723098064874,2,C,622.1558824863827
35.4800622359865,3,1,5000.0,4,A,608.8344428608933
23.69873194480725,6,3,8293.519427722928,3,B,578.0657506899698
41.89958214408674,3,0,6267.348239629923,1,C,598.6090490683309
24.83426945371841,10,0,9518.111010985494,1,A,754.6704813298122
65.20080871289935,5,0,6259.590617951576,2,A,555.1558801936095
37.04802996624106,3,1,9050.067355694153,3,B,572.3196121291171
29.52017673031837,7,1,15108.799981079956,6,C,586.4450861786052
37.77020458797362,3,0,8763.517890522206,2,C,592.5907810022389
14.793105657054554,5,2,5000.0,1,C,650.8306759373082
20.425789422340227,4,0,5348.699328266597,4,C,687.8628546385518
53.00620861916638,7,1,11445.533861888403,1,B,610.4282583034459
25.146585815429063,4,0,11808.071098396289,3,B,668.9788693029981
19.296335259770906,4,1,5240.433754494553,3,A,661.057554496395
43.049791287909294,3,0,7987.536986874709,1,A,562.7824125433331
52.78556231994495,6,0,12737.941837755046,1,B,630.7427260015135
45.784299659976,10,0,19156.238735461113,3,A,667.4493338156692
49.940715287087244,3,1,8850.340152662804,1,B,550.3974639571385
23.64807367145809,5,2,7335.455586026024,3,C,630.5972384401839
13.672839998872345,4,0,6735.604605756906,3,C,665.333163025796
57.520004779332304,5,2,8704.24199826227,2,C,543.4813249484482
30.159802417367963,2,1,16228.691648549297,1,B,671.4571838881772
31.23750475317429,3,0,8711.335633176726,2,A,667.0414309795847
54.92291212773587,4,1,10404.55306826634,2,C,587.6074401835341
43.343450141009896,6,0,5000.0,2,B,644.3458366759746
41.83831658122411,7,0,17983.195230873418,2,B,629.8705008643954
67.47503517351626,4,1,15810.500449171583,0,B,550.1709515558399
25.347226544297854,7,3,6987.888744444105,2,B,609.2687612531871
48.917601921218555,4,1,7691.152831379956,2,B,558.5972190971178
35.85519687345627,5,1,14613.191995560577,3,C,595.3148086049821
39.02888418294886,6,0,35335.4436134245,2,B,645.5535899444596
57.927026396187976,9,0,5000.0,2,C,675.3204636422988
42.61753634434436,3,0,6276.266899129477,2,A,644.4733831654141
43.0744411857445,9,1,6653.53802763409,1,B,641.1289852480338
51.087610059647034,6,0,13636.180183945646,1,B,601.2558249495993
29.52570905685672,2,0,9673.88291291925,2,A,640.7822186446931
22.411854989914904,9,2,6271.798273189238,3,A,640.7287251362135
19.327862089684498,4,0,5000.0,2,A,715.6653014512951
5.504651159359973,5,0,13435.427826641715,4,B,737.6785631838047
65.84310694910484,5,0,7331.048512322208,0,C,571.5370161515261
18.451874514174754,4,1,5000.0,7,A,626.9346587932498
31.68119564621342,3,1,5761.194881692439,1,A,607.3280049923641
30.84780050166619,5,0,6551.188786444796,1,B,638.9579079269216
39.61110046713651,4,1,6974.40605061239,2,A,634.8510527058445
47.23605818808945,3,1,5000.0,2,C,586.6314736399535
47.90710232539618,5,2,5000.0,2,A,634.8331445651365
26.25383842146592,6,0,26496.395197572474,1,C,685.510136952823
32.49317429320383,9,2,9554.35575080943,3,A,599.8977611657219
39.2386992573245,3,0,6596.422157025916,3,A,596.359134478968
31.269633107246793,5,0,9788.718714523933,3,A,649.5327435413043
59.11018364029989,7,1,8780.409311076211,1,B,562.3939756921071
42.36462427457377,5,1,5149.587729129057,3,C,585.4297693778706
46.02316679074726,2,0,5000.0,4,A,554.4837059187972
44.94321903001119,5,0,6213.997987407853,0,C,622.1624090266239
52.60210786227987,7,0,7396.329725910992,3,C,596.392567679413
37.7153233805556,8,0,7671.145912772752,2,B,673.5965863029548
15.547520780662301,2,1,5000.0,1,A,641.9264357894696
40.99531927628962,3,0,28002.074499009872,4,B,609.4917983802605
25.229646593122563,6,1,26939.747714635134,1,A,655.299614712855
27.070749773753647,3,1,10121.446567769754,2,B,588.2477224376337
43.7954602813264,6,0,8207.03061950193,3,A,608.2278632829292
53.57424607150453,10,1,6109.434728377776,2,B,652.3586491443946
35.319073651040924,2,0,10821.208203425633,1,A,600.0945913032259
39.63249518898446,6,3,7642.631787756853,3,C,551.2070226155904
60.533224169528566,5,0,15155.430940314307,1,A,579.2734933757836
38.61129769232852,3,1,12798.057359936485,0,A,629.2488688261583
74.02524671270592,4,1,5296.0313759711835,1,C,518.8059461860847
43.482644684473165,5,1,5745.3029620768975,3,B,597.9620489240382
8.588558612662734,5,1,13158.628693715546,0,A,726.5454950659985
46.30012431656799,9,0,11468.03433586824,0,B,665.8757502704553
40.71737577324166,6,1,5000.0,1,C,605.3485449997069
54.34629131124119,4,1,6447.511288825855,1,B,612.7753734966927
45.097720269049375,3,3,7502.713952071734,0,C,542.2738987499976
32.92316024024339,4,0,7955.535077155296,1,C,666.8220079012921
16.635526455659512,2,0,7817.014126348991,3,A,645.1349645220145
31.864651140709622,5,0,12703.332910642028,2,B,672.8594249904867
22.242193186860504,4,0,8715.750389921312,2,C,686.1338486781144
26.29214825292916,2,0,8436.94592788614,0,A,702.4809172422785
43.82867606630914,5,0,5550.350646288222,4,C,600.7567196972842
60.04856756527109,11,0,8811.189910302426,1,A,669.1259962132673
40.920072947344714,4,1,7987.5508682679465,1,B,627.4601818833988
17.061754069472236,6,1,6374.562845456821,2,A,662.5306880960313
41.66904002330211,2,0,5000.0,2,B,584.6409274633667
52.949472299684764,4,0,15343.909071969332,0,C,580.6362530240247
25.853256435209268,9,1,19729.322616626927,0,B,687.3426459164646
32.989742499906235,2,0,9156.79108078925,1,A,625.7242151642255
35.22032292093795,5,0,16602.360110553876,3,B,645.6772560347941
23.2265253037664,4,1,9088.519835437515,2,B,624.0010127143709
44.72420650765788,5,0,5000.0,1,B,648.4371618039544
33.18577777088328,3,1,9415.824667052979,2,C,606.4684970765418
41.292986658605415,4,0,6837.979640132128,1,A,636.7499504392541
21.6876173329685,5,0,10279.67127337451,4,C,623.2039902843586
28.438125495148842,7,0,17772.2853995807,0,B,696.6989715704519
45.83572036741657,6,0,6289.576969539447,2,C,651.6135344692394
29.407502718623494,5,0,9835.493379910837,2,C,653.753944725455
60.904457768501075,7,1,12463.528041456977,2,C,539.0115282757773
29.005457215780964,5,1,15948.06839266487,3,A,621.8489487172243
38.37027088627829,9,1,13265.013975085561,1,C,677.896566079611
48.98886247809635,5,2,5000.0,1,B,536.7351258311385
13.724514006004524,5,1,5000.0,2,A,598.9391261264187
8.587867820288363,8,0,11878.240718311547,0,C,742.4900902882265
12.115155281448578,4,1,6685.453529671537,3,B,621.2930212387892
53.93876155140773,2,1,5000.0,3,A,506.15660996474753
26.722127811613298,5,2,14678.97261999936,4,C,600.3680206518301
73.37298928502378,3,0,6735.613587792333,2,A,585.9094755276162
26.536286020139173,2,1,18309.67676293965,1,B,618.8537862400173
37.768269547955555,5,0,6501.330725160572,2,C,598.8128550888588
58.13164928851813,8,0,5578.0445129940845,1,B,564.054868664014
65.09139332238685,3,1,7846.503251908529,1,B,554.1946046160363
65.92255364954596,4,1,11838.764453171292,1,B,562.3529089031217
53.12549345889714,11,0,9381.222147892977,0,A,661.8294740837667
50.360937887171936,4,1,20865.229095231538,2,A,612.3450496159683
43.88790423801775,7,0,8828.603575044714,0,B,678.3501770092081
46.675416142499564,1,0,7418.535262040764,2,B,564.1985140509737
26.732214255071998,3,0,17232.93230712762,3,B,676.0539324304458
22.727016748665392,2,1,10911.77682072957,1,B,639.5484750347921
34.94938313883572,6,0,6589.350369355565,0,A,659.4188221169999
32.447230662126074,3,1,9129.84968488793,0,C,599.781865634483
28.201579260090874,5,1,9037.000374130002,3,C,606.4932225324023
45.44581171185073,8,1,7312.086108288727,2,C,591.5342520756203
49.329578128557664,8,0,8876.903026315333,1,A,678.9581349517713
36.32610329437771,2,2,5000.0,3,C,551.984520417899
57.162951215828926,6,0,6781.767450096013,5,B,581.5469568488504
17.874663287997425,7,1,10053.02201480875,3,C,613.2133160381628
32.095108110804226,3,0,6222.183761340258,2,A,607.6433222943689
24.247665190957925,4,1,5188.654871876722,3,A,609.8620198334082
7.001950743904101,8,0,7940.076864887652,1,C,786.4058003480252
33.75978971235951,6,1,6397.357978008009,1,A,630.8838881217531
33.17378737425075,5,0,5000.0,1,C,648.6412864993392
57.70174614863196,2,1,5000.0,3,C,506.4226262562941
44.462175268321666,6,2,9937.193939166225,3,A,560.002818348768
19.637197635061927,5,1,8478.454664195764,5,C,615.8589922331691
62.81138849501282,8,0,9480.719315519093,1,B,642.8098376052952
53.31550543288029,3,0,6979.1111011577495,3,C,525.2542531698779
43.731465552029235,5,0,5000.0,4,A,566.1735612090806
31.602738517252522,4,0,5234.0168141184695,2,C,650.0861177686418
20.608411449147805,7,1,6898.303189088504,0,A,701.4426436368805
29.416898358934205,9,1,10077.34393919331,3,C,630.7873773116385
51.331229295562785,6,0,5000.0,3,C,636.5524287700249
63.26879458901913,13,3,5000.0,6,B,527.9388661424559
58.14865292408283,3,1,16721.634227122264,4,C,517.197626516275
27.66725867320589,7,0,10926.432852130614,2,B,646.128410848113
18.205738500664832,5,1,5228.91486908359,3,B,655.0150419783622
37.113293703668056,6,2,7205.954346047383,0,C,627.4512125736416
8.473409516557226,11,0,6564.201740685946,0,B,699.9746687804981
39.847515712771724,7,0,9365.908249981368,4,A,618.9663728923316
32.78596120551997,4,1,6287.347207257995,2,C,577.8753050541586
28.009452471976367,8,0,5000.0,2,C,680.4408630424241
11.079453990998068,6,0,10349.11492588524,1,A,711.2688561682423
42.70400159854575,4,0,20074.34950723803,2,A,620.2033263683535
27.00948740507133,4,1,10560.691466986618,2,A,690.1366126701197
17.45124746434568,7,1,8413.031277292415,0,C,727.2554406439814
5.0,8,1,7279.881051496817,0,A,733.1692706387876
34.58727642424046,3,1,5462.313229873749,6,A,550.4224997591299
61.58377395004616,8,0,6609.203952126879,0,C,602.1586962809702
59.91888821821805,6,1,9859.301785717213,2,C,605.5394084822731
28.14355615120592,8,1,14670.825358940121,3,C,620.2994109475961
25.966819094573292,3,0,15002.119735074812,5,B,638.801425377715
42.031613841125356,3,1,8823.604019929446,3,A,633.4969562591098
20.024218412175628,7,0,8896.367445764472,5,B,627.7049331107349
39.52687849729199,6,1,8317.427485079112,4,B,632.4042819716617
46.491204175770356,6,1,10780.62295897335,1,C,628.6886150278282
53.403998358264616,4,0,8300.29708225191,1,A,615.6935452317879
33.49768885280071,3,0,8368.5367778329,4,B,626.5632772996412
31.94489374734551,7,1,5270.52895410363,3,C,640.1186512784133
21.830261198651584,7,2,5208.200392171429,1,B,657.5654007309099
22.5967946894021,7,0,5735.487962802007,1,A,679.7608988959483
31.6028166214771,5,2,9135.849017058386,0,C,631.9070903542911
40.51048260224267,4,0,6952.106408646357,1,B,622.7372341317804
48.70376939349874,4,1,29471.798060336558,5,C,552.7089373839785
22.952315739794827,7,0,9837.579620126531,2,A,678.2300206781399
57.39032853439283,5,1,17772.432472580575,0,B,587.7005325897435
30.933145984361467,4,2,17023.88836099851,1,A,655.6623450254858
34.67949058477346,3,1,10019.96533143232,2,C,637.652641754252
23.79182481278265,3,0,7939.301936538595,2,C,661.3540243573378
5.0,3,1,5169.3582954542435,1,C,645.3072480904561
